"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00134063","01-02","0.05","0.11","0.24","18.2","105","18","2","0.9","1.5","2.6","118","87","25","6","0","2","4","7","457","321","214","63","0.06","0.4","0.06","0.4"
"USC00134063","01-03","0.05","0.11","0.24","18.1","104","18","2","0.9","1.5","2.6","118","86","26","6","0","2","4","7","464","329","220","63","0.09","0.7","0.09","0.7"
"USC00134063","01-04","0.05","0.11","0.24","18.0","103","17","2","0.8","1.5","2.6","118","86","26","6","0","2","4","7","472","337","226","63","0.12","0.9","0.12","0.9"
"USC00134063","01-05","0.05","0.11","0.24","17.9","102","17","2","0.8","1.5","2.6","118","86","26","7","0","3","4","7","479","345","231","63","0.15","1.1","0.15","1.1"
"USC00134063","01-06","0.04","0.11","0.24","17.8","100","16","2","0.8","1.5","2.6","118","85","26","7","0","3","4","7","487","353","237","63","0.19","1.3","0.19","1.3"
"USC00134063","01-07","0.04","0.11","0.23","17.7","99","16","1","0.8","1.5","2.5","119","85","26","6","0","3","4","7","495","361","242","62","0.22","1.5","0.22","1.5"
"USC00134063","01-08","0.04","0.10","0.23","17.7","98","15","1","0.8","1.5","2.5","119","85","26","7","0","3","4","7","503","368","247","62","0.25","1.8","0.25","1.8"
"USC00134063","01-09","0.04","0.10","0.23","17.6","97","15","1","0.8","1.5","2.5","120","85","26","7","0","3","4","7","511","376","251","62","0.27","2.0","0.27","2.0"
"USC00134063","01-10","0.04","0.10","0.23","17.6","96","15","1","0.7","1.5","2.5","122","86","26","7","1","3","4","7","519","383","255","61","0.30","2.2","0.30","2.2"
"USC00134063","01-11","0.04","0.10","0.23","17.6","96","15","1","0.7","1.5","2.5","123","86","26","7","1","3","4","7","526","390","259","61","0.33","2.4","0.33","2.4"
"USC00134063","01-12","0.04","0.10","0.23","17.6","95","14","2","0.7","1.5","2.5","123","86","26","7","1","3","4","7","533","397","262","60","0.35","2.6","0.35","2.6"
"USC00134063","01-13","0.04","0.10","0.23","17.6","95","14","2","0.7","1.5","2.5","124","86","27","7","1","3","4","7","540","403","265","60","0.38","2.9","0.38","2.9"
"USC00134063","01-14","0.04","0.10","0.23","17.6","95","14","2","0.7","1.5","2.5","125","87","27","7","1","3","4","7","547","410","268","60","0.40","3.1","0.40","3.1"
"USC00134063","01-15","0.04","0.10","0.23","17.7","95","14","2","0.7","1.5","2.5","126","87","27","8","1","3","4","7","554","416","270","60","0.43","3.4","0.43","3.4"
"USC00134063","01-16","0.04","0.10","0.22","17.7","95","14","2","0.7","1.5","2.4","127","87","27","8","1","3","4","7","561","422","272","59","0.46","3.6","0.46","3.6"
"USC00134063","01-17","0.04","0.10","0.22","17.8","95","14","2","0.6","1.5","2.4","128","87","27","8","1","3","4","7","568","428","273","60","0.49","3.8","0.49","3.8"
"USC00134063","01-18","0.04","0.10","0.22","17.8","95","14","2","0.6","1.5","2.4","128","87","27","8","1","3","4","7","574","432","274","60","0.51","4.1","0.51","4.1"
"USC00134063","01-19","0.04","0.10","0.22","17.9","95","14","2","0.6","1.5","2.4","130","87","27","8","1","3","4","7","580","437","275","60","0.54","4.3","0.54","4.3"
"USC00134063","01-20","0.04","0.10","0.22","18.1","96","14","2","0.6","1.5","2.4","131","88","27","8","1","2","4","6","585","441","276","61","0.57","4.5","0.57","4.5"
"USC00134063","01-21","0.04","0.10","0.22","18.3","96","14","2","0.6","1.5","2.4","132","88","27","8","1","2","4","6","591","445","276","62","0.60","4.8","0.60","4.8"
"USC00134063","01-22","0.04","0.10","0.22","18.4","97","14","2","0.6","1.5","2.4","133","88","27","9","1","2","4","6","595","448","276","62","0.62","5.0","0.62","5.0"
"USC00134063","01-23","0.04","0.10","0.22","18.6","97","14","1","0.6","1.5","2.4","134","89","27","9","1","2","4","6","599","451","276","64","0.65","5.2","0.65","5.2"
"USC00134063","01-24","0.04","0.10","0.21","18.8","98","14","1","0.5","1.5","2.4","135","90","27","9","1","2","4","6","602","453","276","65","0.68","5.5","0.68","5.5"
"USC00134063","01-25","0.04","0.10","0.21","19.1","99","15","1","0.5","1.5","2.4","136","90","27","9","1","2","4","6","605","455","276","66","0.71","5.8","0.71","5.8"
"USC00134063","01-26","0.04","0.10","0.21","19.3","101","15","1","0.5","1.5","2.4","137","91","28","9","1","2","4","6","606","456","275","68","0.75","6.0","0.75","6.0"
"USC00134063","01-27","0.04","0.10","0.21","19.5","102","16","1","0.5","1.5","2.4","138","91","28","10","1","2","4","6","607","457","274","69","0.78","6.3","0.78","6.3"
"USC00134063","01-28","0.04","0.10","0.21","19.7","103","16","2","0.5","1.5","2.4","138","92","27","10","1","2","4","6","607","456","273","71","0.81","6.5","0.81","6.5"
"USC00134063","01-29","0.04","0.10","0.21","19.9","105","17","2","0.5","1.5","2.4","139","92","27","10","1","2","4","6","606","455","272","72","0.84","6.8","0.84","6.8"
"USC00134063","01-30","0.04","0.10","0.21","20.1","106","17","2","0.5","1.5","2.4","139","93","27","10","1","2","4","7","604","454","271","74","0.88","7.0","0.88","7.0"
"USC00134063","01-31","0.04","0.10","0.21","20.3","107","18","2","0.5","1.5","2.4","139","93","27","10","1","2","4","7","602","451","269","75","0.91","7.3","0.91","7.3"
"USW00094989","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.01",,"0.01",
"USW00094989","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.03",,"0.03",
"USW00094989","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.04",
"USW00094989","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.05",,"0.05",
"USW00094989","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.07",,"0.07",
"USW00094989","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.08",,"0.08",
"USW00094989","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.10",,"0.10",
"USW00094989","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.11",,"0.11",
"USW00094989","01-09",,,,,,,,,,,,,,,,,,,,,,,"0.12",,"0.12",
"USW00094989","01-10",,,,,,,,,,,,,,,,,,,,,,,"0.14",,"0.14",
"USW00094989","01-11",,,,,,,,,,,,,,,,,,,,,,,"0.15",,"0.15",
"USW00094989","01-12",,,,,,,,,,,,,,,,,,,,,,,"0.16",,"0.16",
"USW00094989","01-13",,,,,,,,,,,,,,,,,,,,,,,"0.18",,"0.18",
"USW00094989","01-14",,,,,,,,,,,,,,,,,,,,,,,"0.19",,"0.19",
"USW00094989","01-15",,,,,,,,,,,,,,,,,,,,,,,"0.21",,"0.21",
"USW00094989","01-16",,,,,,,,,,,,,,,,,,,,,,,"0.23",,"0.23",
"USW00094989","01-17",,,,,,,,,,,,,,,,,,,,,,,"0.26",,"0.26",
"USW00094989","01-18",,,,,,,,,,,,,,,,,,,,,,,"0.28",,"0.28",
"USW00094989","01-19",,,,,,,,,,,,,,,,,,,,,,,"0.31",,"0.31",
"USW00094989","01-20",,,,,,,,,,,,,,,,,,,,,,,"0.33",,"0.33",
"USW00094989","01-21",,,,,,,,,,,,,,,,,,,,,,,"0.36",,"0.36",
"USW00094989","01-22",,,,,,,,,,,,,,,,,,,,,,,"0.39",,"0.39",
"USW00094989","01-23",,,,,,,,,,,,,,,,,,,,,,,"0.42",,"0.42",
"USW00094989","01-24",,,,,,,,,,,,,,,,,,,,,,,"0.45",,"0.45",
"USW00094989","01-25",,,,,,,,,,,,,,,,,,,,,,,"0.49",,"0.49",
"USW00094989","01-26",,,,,,,,,,,,,,,,,,,,,,,"0.53",,"0.53",
"USW00094989","01-27",,,,,,,,,,,,,,,,,,,,,,,"0.57",,"0.57",
"USW00094989","01-28",,,,,,,,,,,,,,,,,,,,,,,"0.61",,"0.61",
"USW00094989","01-29",,,,,,,,,,,,,,,,,,,,,,,"0.65",,"0.65",
"USW00094989","01-30",,,,,,,,,,,,,,,,,,,,,,,"0.70",,"0.70",
"USW00094989","01-31",,,,,,,,,,,,,,,,,,,,,,,"0.74",,"0.74",
"USC00134142","01-01","0.04","0.10","0.23","20.4","104","18","-5555","0.5","1.0","2.3","149","87","34","12","0",,,,,,,,"0.03","0.1","0.03","0.1"
"USC00134142","01-02","0.04","0.10","0.23","20.3","103","18","-5555","0.5","1.0","2.4","148","87","35","12","0",,,,,,,,"0.06","0.3","0.06","0.3"
"USC00134142","01-03","0.04","0.10","0.23","20.2","102","18","-5555","0.5","1.0","2.4","148","86","35","12","0",,,,,,,,"0.08","0.4","0.08","0.4"
"USC00134142","01-04","0.04","0.10","0.23","20.0","102","17","-5555","0.5","1.0","2.4","147","86","35","12","0",,,,,,,,"0.11","0.5","0.11","0.5"
"USC00134142","01-05","0.04","0.10","0.22","19.9","101","17","-5555","0.5","1.0","2.4","147","85","35","13","0",,,,,,,,"0.14","0.7","0.14","0.7"
"USC00134142","01-06","0.04","0.10","0.22","19.8","100","17","-5555","0.5","1.0","2.4","147","85","34","13","0",,,,,,,,"0.17","0.8","0.17","0.8"
"USC00134142","01-07","0.04","0.10","0.22","19.7","99","17","-5555","0.5","1.0","2.4","147","85","34","13","0",,,,,,,,"0.19","1.0","0.19","1.0"
"USC00134142","01-08","0.04","0.10","0.22","19.7","99","17","-5555","0.5","1.0","2.4","147","85","34","13","0",,,,,,,,"0.22","1.1","0.22","1.1"
"USC00134142","01-09","0.04","0.10","0.22","19.6","98","16","-5555","0.5","1.0","2.4","148","85","34","13","0",,,,,,,,"0.25","1.3","0.25","1.3"
"USC00134142","01-10","0.03","0.10","0.22","19.6","98","16","-5555","0.5","1.0","2.4","149","85","34","13","0",,,,,,,,"0.28","1.5","0.28","1.5"
"USC00134142","01-11","0.03","0.10","0.22","19.5","98","16","-5555","0.5","1.0","2.4","149","86","34","13","0",,,,,,,,"0.31","1.6","0.31","1.6"
"USC00134142","01-12","0.03","0.10","0.22","19.5","98","16","-5555","0.5","1.0","2.4","149","87","34","13","0",,,,,,,,"0.33","1.8","0.33","1.8"
"USC00134142","01-13","0.03","0.10","0.22","19.5","98","16","-5555","0.5","1.0","2.4","150","88","34","13","0",,,,,,,,"0.36","2.0","0.36","2.0"
"USC00134142","01-14","0.03","0.10","0.22","19.5","98","16","-5555","0.5","1.0","2.4","151","89","34","13","0",,,,,,,,"0.39","2.1","0.39","2.1"
"USC00134142","01-15","0.03","0.10","0.22","19.6","99","16","-5555","0.5","1.0","2.4","151","89","34","13","0",,,,,,,,"0.41","2.3","0.41","2.3"
"USC00134142","01-16","0.03","0.10","0.22","19.6","99","16","-5555","0.5","1.0","2.4","152","90","34","13","0",,,,,,,,"0.44","2.5","0.44","2.5"
"USC00134142","01-17","0.03","0.10","0.22","19.7","99","16","-5555","0.5","1.0","2.4","153","91","34","13","0",,,,,,,,"0.46","2.7","0.46","2.7"
"USC00134142","01-18","0.03","0.10","0.22","19.7","100","16","-5555","0.5","1.0","2.3","154","91","34","13","0",,,,,,,,"0.49","2.8","0.49","2.8"
"USC00134142","01-19","0.03","0.10","0.22","19.8","100","16","-5555","0.5","1.0","2.3","155","92","34","13","0",,,,,,,,"0.52","3.0","0.52","3.0"
"USC00134142","01-20","0.03","0.10","0.22","19.9","101","16","-5555","0.5","1.0","2.3","156","93","34","13","0",,,,,,,,"0.54","3.2","0.54","3.2"
"USC00134142","01-21","0.03","0.10","0.22","20.1","102","16","-5555","0.5","1.0","2.3","157","94","34","13","0",,,,,,,,"0.57","3.5","0.57","3.5"
"USC00134142","01-22","0.03","0.10","0.22","20.2","102","16","-5555","0.5","1.0","2.3","158","95","34","13","0",,,,,,,,"0.60","3.7","0.60","3.7"
"USC00134142","01-23","0.03","0.10","0.22","20.3","103","16","-5555","0.5","1.0","2.3","158","96","33","13","0",,,,,,,,"0.62","3.9","0.62","3.9"
"USC00134142","01-24","0.03","0.10","0.21","20.4","103","16","0","0.5","1.0","2.2","159","97","33","12","0",,,,,,,,"0.65","4.1","0.65","4.1"
"USC00134142","01-25","0.04","0.10","0.21","20.5","103","16","0","0.5","1.0","2.2","160","98","32","12","0",,,,,,,,"0.68","4.4","0.68","4.4"
"USC00134142","01-26","0.04","0.10","0.21","20.5","103","16","0","0.5","1.0","2.2","160","98","32","12","0",,,,,,,,"0.71","4.6","0.71","4.6"
"USC00134142","01-27","0.04","0.10","0.21","20.6","104","16","0","0.5","1.0","2.2","159","99","31","12","0",,,,,,,,"0.74","4.8","0.74","4.8"
"USC00134142","01-28","0.04","0.10","0.21","20.6","104","16","0","0.5","1.0","2.1","159","99","31","12","0",,,,,,,,"0.77","5.1","0.77","5.1"
"USC00134142","01-29","0.04","0.10","0.21","20.6","104","16","0","0.5","1.0","2.1","158","99","30","12","0",,,,,,,,"0.80","5.3","0.80","5.3"
"USC00134142","01-30","0.04","0.10","0.21","20.6","105","16","0","0.5","1.0","2.1","158","100","30","11","0",,,,,,,,"0.83","5.6","0.83","5.6"
"USC00134142","01-31","0.04","0.10","0.21","20.6","105","16","0","0.5","1.0","2.1","157","100","29","11","0",,,,,,,,"0.86","5.8","0.86","5.8"
"USC00135198","01-01","0.04","0.09","0.22","20.2","101","12","-5555","0.6","1.1","2.6","128","92","30","10","0","2","4","7","545","383","258","77","0.03","0.2","0.03","0.2"
"USC00135198","01-02","0.04","0.09","0.22","20.1","100","12","-5555","0.6","1.1","2.7","128","92","30","10","0","2","4","7","549","388","262","76","0.07","0.4","0.07","0.4"
"USC00135198","01-03","0.04","0.09","0.22","20.0","99","11","-5555","0.6","1.2","2.7","127","92","30","10","0","2","4","7","554","392","266","75","0.10","0.6","0.10","0.6"
"USC00135198","01-04","0.04","0.09","0.22","19.8","98","11","-5555","0.6","1.2","2.6","127","92","30","10","0","2","4","7","558","396","270","74","0.13","0.8","0.13","0.8"
"USC00135198","01-05","0.04","0.09","0.22","19.7","97","11","-5555","0.7","1.2","2.6","126","92","29","10","0","2","4","7","562","399","273","73","0.16","1.0","0.16","1.0"
"USC00135198","01-06","0.04","0.09","0.22","19.6","96","11","-5555","0.7","1.2","2.6","125","92","29","10","0","2","4","7","566","403","277","72","0.19","1.1","0.19","1.1"
"USC00135198","01-07","0.04","0.09","0.22","19.4","94","10","-5555","0.7","1.2","2.5","125","91","29","10","0","2","4","7","571","406","280","71","0.22","1.3","0.22","1.3"
"USC00135198","01-08","0.04","0.09","0.22","19.3","93","10","-5555","0.7","1.2","2.5","125","91","28","10","0","2","4","7","575","410","283","69","0.25","1.5","0.25","1.5"
"USC00135198","01-09","0.04","0.09","0.22","19.2","93","10","-5555","0.7","1.2","2.5","125","92","28","10","0","2","4","7","580","412","285","68","0.28","1.7","0.28","1.7"
"USC00135198","01-10","0.04","0.09","0.21","19.0","92","10","-5555","0.7","1.2","2.5","125","92","28","10","0","2","4","7","585","415","287","67","0.31","1.9","0.31","1.9"
"USC00135198","01-11","0.04","0.09","0.21","18.9","91","9","-5555","0.7","1.2","2.4","125","92","28","10","0","2","4","7","590","418","289","66","0.33","2.0","0.33","2.0"
"USC00135198","01-12","0.04","0.09","0.21","18.8","91","9","-5555","0.7","1.3","2.4","125","92","27","9","0","2","4","7","594","420","290","65","0.36","2.2","0.36","2.2"
"USC00135198","01-13","0.04","0.09","0.21","18.7","90","9","-5555","0.7","1.3","2.4","125","92","27","9","0","2","4","7","598","422","290","65","0.39","2.4","0.39","2.4"
"USC00135198","01-14","0.04","0.09","0.21","18.6","90","9","-5555","0.7","1.3","2.4","125","92","27","9","0","2","4","7","602","423","291","64","0.41","2.6","0.41","2.6"
"USC00135198","01-15","0.04","0.09","0.21","18.5","90","9","-5555","0.7","1.3","2.4","125","92","27","9","0","2","4","7","606","425","291","64","0.44","2.7","0.44","2.7"
"USC00135198","01-16","0.04","0.09","0.21","18.5","90","9","-5555","0.7","1.3","2.3","125","93","27","9","0","2","4","7","610","426","291","64","0.47","2.9","0.47","2.9"
"USC00135198","01-17","0.04","0.09","0.21","18.5","90","9","0","0.7","1.3","2.3","125","93","27","9","0","2","4","6","613","427","290","64","0.50","3.0","0.50","3.0"
"USC00135198","01-18","0.04","0.09","0.21","18.5","90","8","0","0.7","1.4","2.3","125","93","27","9","0","2","4","6","617","429","290","64","0.52","3.2","0.52","3.2"
"USC00135198","01-19","0.04","0.09","0.21","18.5","90","8","0","0.7","1.4","2.3","125","93","27","9","0","2","4","6","621","430","289","64","0.55","3.3","0.55","3.3"
"USC00135198","01-20","0.04","0.09","0.21","18.6","90","8","0","0.7","1.4","2.3","126","94","27","9","0","2","4","6","625","431","289","65","0.57","3.5","0.57","3.5"
"USC00135198","01-21","0.04","0.09","0.21","18.7","91","8","0","0.7","1.4","2.3","127","94","27","9","0","2","4","6","629","432","289","66","0.60","3.6","0.60","3.6"
"USC00135198","01-22","0.04","0.09","0.21","18.7","92","8","0","0.7","1.4","2.3","127","95","27","9","0","2","4","6","632","433","288","66","0.62","3.8","0.62","3.8"
"USC00135198","01-23","0.04","0.09","0.21","18.8","92","8","0","0.7","1.4","2.2","127","94","26","9","0","2","4","6","635","433","287","67","0.65","4.0","0.65","4.0"
"USC00135198","01-24","0.04","0.09","0.21","18.8","93","8","0","0.7","1.4","2.2","127","95","26","9","0","2","4","6","638","433","286","68","0.68","4.1","0.68","4.1"
"USC00135198","01-25","0.04","0.09","0.21","18.9","93","8","0","0.7","1.4","2.2","127","95","26","9","0","2","4","6","640","432","284","69","0.70","4.3","0.70","4.3"
"USC00135198","01-26","0.04","0.09","0.21","19.0","94","8","0","0.7","1.4","2.2","127","95","26","9","0","2","4","6","641","430","282","70","0.73","4.5","0.73","4.5"
"USC00135198","01-27","0.04","0.10","0.21","19.0","95","8","0","0.7","1.4","2.2","127","94","26","9","0","2","4","6","641","428","280","71","0.75","4.6","0.75","4.6"
"USC00135198","01-28","0.04","0.10","0.22","19.0","95","9","0","0.7","1.4","2.2","126","93","26","8","0","2","4","6","641","426","278","73","0.78","4.8","0.78","4.8"
"USC00135198","01-29","0.04","0.10","0.22","19.1","96","9","-5555","0.6","1.4","2.2","126","93","26","8","0","2","4","6","639","423","275","74","0.80","5.0","0.80","5.0"
"USC00135198","01-30","0.04","0.10","0.22","19.1","97","9","-5555","0.6","1.4","2.2","126","92","26","8","0","2","4","6","637","420","272","75","0.83","5.1","0.83","5.1"
"USC00135198","01-31","0.04","0.10","0.22","19.2","97","9","-5555","0.6","1.4","2.2","126","92","25","8","0","2","4","6","635","416","269","76","0.86","5.3","0.86","5.3"
"USC00135232","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.04",
"USC00135232","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.07",,"0.07",
"USC00135232","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.10",,"0.10",
"USC00135232","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.13",,"0.13",
"USC00135232","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00135232","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.18",,"0.18",
"USC00135232","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.21",,"0.21",
"USC00135232","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.23",,"0.23",
"USC00135232","01-09",,,,,,,,,,,,,,,,,,,,,,,"0.25",,"0.25",
"USC00135232","01-10",,,,,,,,,,,,,,,,,,,,,,,"0.27",,"0.27",
"USC00135232","01-11",,,,,,,,,,,,,,,,,,,,,,,"0.30",,"0.30",
"USC00135232","01-12",,,,,,,,,,,,,,,,,,,,,,,"0.32",,"0.32",
"USC00135232","01-13",,,,,,,,,,,,,,,,,,,,,,,"0.34",,"0.34",
"USC00135232","01-14",,,,,,,,,,,,,,,,,,,,,,,"0.36",,"0.36",
"USC00135232","01-15",,,,,,,,,,,,,,,,,,,,,,,"0.38",,"0.38",
"USC00135232","01-16",,,,,,,,,,,,,,,,,,,,,,,"0.40",,"0.40",
"USC00135232","01-17",,,,,,,,,,,,,,,,,,,,,,,"0.42",,"0.42",
"USC00135232","01-18",,,,,,,,,,,,,,,,,,,,,,,"0.44",,"0.44",
"USC00135232","01-19",,,,,,,,,,,,,,,,,,,,,,,"0.46",,"0.46",
"USC00135232","01-20",,,,,,,,,,,,,,,,,,,,,,,"0.49",,"0.49",
"USC00135232","01-21",,,,,,,,,,,,,,,,,,,,,,,"0.51",,"0.51",
"USC00135232","01-22",,,,,,,,,,,,,,,,,,,,,,,"0.53",,"0.53",
"USC00135232","01-23",,,,,,,,,,,,,,,,,,,,,,,"0.56",,"0.56",
"USC00135232","01-24",,,,,,,,,,,,,,,,,,,,,,,"0.59",,"0.59",
"USC00135232","01-25",,,,,,,,,,,,,,,,,,,,,,,"0.61",,"0.61",
"USC00135232","01-26",,,,,,,,,,,,,,,,,,,,,,,"0.65",,"0.65",
"USC00135232","01-27",,,,,,,,,,,,,,,,,,,,,,,"0.68",,"0.68",
"USC00135232","01-28",,,,,,,,,,,,,,,,,,,,,,,"0.71",,"0.71",
"USC00135232","01-29",,,,,,,,,,,,,,,,,,,,,,,"0.74",,"0.74",
"USC00135232","01-30",,,,,,,,,,,,,,,,,,,,,,,"0.77",,"0.77",
"USC00135232","01-31",,,,,,,,,,,,,,,,,,,,,,,"0.80",,"0.80",
"USC00138742","01-01","0.05","0.12","0.25","18.1","100","16","4","0.6","1.4","2.7","145","101","36","11","-5555",,,,,,,,"0.03","0.3","0.03","0.3"
"USC00138742","01-02","0.05","0.12","0.25","18.0","99","15","4","0.6","1.3","2.7","145","101","36","11","-5555",,,,,,,,"0.07","0.6","0.07","0.6"
"USC00138742","01-03","0.05","0.12","0.25","17.9","99","15","4","0.6","1.3","2.7","145","101","36","10","-5555",,,,,,,,"0.11","0.9","0.11","0.9"
"USC00138742","01-04","0.05","0.12","0.25","17.8","98","14","4","0.6","1.3","2.6","146","101","35","10","-5555",,,,,,,,"0.14","1.2","0.14","1.2"
"USC00138742","01-05","0.05","0.12","0.25","17.7","97","14","4","0.5","1.3","2.6","146","101","35","9","-5555",,,,,,,,"0.17","1.4","0.17","1.4"
"USC00138742","01-06","0.05","0.12","0.25","17.6","96","14","4","0.6","1.3","2.6","146","102","35","9","-5555",,,,,,,,"0.20","1.7","0.20","1.7"
"USC00138742","01-07","0.05","0.12","0.25","17.4","96","13","3","0.6","1.3","2.6","146","102","34","8","-5555",,,,,,,,"0.23","1.9","0.23","1.9"
